Station,Date,NO2_Mean,Traffic_Count,Temp,Precip,Wind_Gust,Wind_Dir
Toronto West,2023-12-07,21.8,225,1.9,4.8,32.0,260.0
Toronto West,2023-12-08,18.683333333333334,204,5.5,0.0,36.0,100.0
Toronto West,2023-12-09,15.891666666666666,231,10.1,6.6,42.0,200.0
Toronto West,2023-12-10,11.091666666666669,297,5.2,0.8,40.0,260.0
Toronto West,2023-12-11,12.143478260869566,257,1.1,0.0,55.0,300.0
Toronto West,2023-12-12,12.666666666666666,272,2.1,0.0,58.0,260.0
Toronto West,2023-12-13,18.579166666666666,215,-0.7,0.0,56.0,280.0
Toronto West,2023-12-14,27.8875,291,0.3,0.0,37.0,220.0
Toronto West,2023-12-15,24.875,287,7.8,0.0,46.0,280.0
Toronto West,2023-12-16,16.479166666666668,76,5.0,0.4,32.0,110.0
Toronto West,2023-12-17,11.920833333333334,137,5.5,10.9,49.63069264218959,229.8129465666634
Toronto West,2023-12-18,16.465217391304346,198,1.9,1.8,70.0,330.0
Toronto West,2023-12-19,13.754166666666668,259,-2.6,0.2,60.0,330.0
Toronto West,2023-12-20,21.84166666666667,444,1.2,0.0,35.0,250.0
Toronto West,2023-12-21,13.417391304347827,557,-1.2,0.0,32.0,100.0
Toronto West,2023-12-22,16.741666666666664,392,-2.2,0.0,46.38303784500067,261.1048711877343
Toronto West,2023-12-23,18.825,194,1.9,7.7,45.50881958478169,241.2106464423375
Toronto West,2023-12-24,15.491666666666665,183,3.4,0.0,45.47034779299628,247.46338750912423
Toronto West,2023-12-25,12.265217391304349,112,5.0,0.0,47.050883090868155,241.36742985238146
Toronto West,2023-12-26,15.829166666666666,141,5.2,2.6,45.30915682677167,241.88496914810736
Toronto West,2023-12-27,15.7875,229,7.3,13.7,47.326877215610644,233.54821457058995
Toronto West,2023-12-28,15.2875,176,6.8,5.5,45.888381615279,239.90464642282615
Toronto West,2023-12-29,14.4625,196,3.9,5.0,34.0,350.0
Toronto West,2023-12-30,7.154166666666666,245,0.2,0.0,33.0,340.0
Toronto West,2023-12-31,11.558333333333332,319,-0.1,2.4,49.62831480998661,250.94389597529187
Toronto West,2024-01-01,8.543478260869565,201,-2.6,0.2,31.0,320.0
Toronto West,2024-01-02,10.291666666666666,321,-1.0,0.0,40.0,250.0
Toronto West,2024-01-03,15.5375,258,1.0,0.0,37.0,260.0
Toronto West,2024-01-04,11.608333333333334,187,-2.7,0.0,53.0,330.0
Toronto West,2024-01-05,15.166666666666666,210,-1.8,0.0,35.0,240.0
Toronto West,2024-01-06,12.595833333333331,14,-1.3,3.8,54.0,120.0
Toronto West,2024-01-07,15.295833333333334,22,-2.7,0.4,47.31130150974941,238.87209218783812
Toronto West,2024-01-08,26.547826086956523,29,1.3,0.0,38.843760008965546,245.08100782703306
Toronto West,2024-01-09,8.25,37,3.4,30.8,58.0,210.0
Toronto West,2024-01-10,8.879166666666668,302,3.0,0.0,69.0,280.0
Toronto West,2024-01-11,18.158333333333335,191,1.0,2.6,41.0,280.0
Toronto West,2024-01-12,11.420833333333334,285,1.8,15.1,66.0,100.0
Toronto West,2024-01-13,6.591666666666666,206,0.6,5.3,74.0,270.0
Toronto West,2024-01-14,7.416666666666667,230,-8.0,0.8,69.0,250.0
Toronto West,2024-01-15,15.517391304347825,185,-11.0,0.0,39.0,250.0
Toronto West,2024-01-16,21.575,173,-9.7,2.0,39.0,250.0
Toronto West,2024-01-17,15.854166666666666,289,-12.0,0.0,57.0,250.0
Toronto West,2024-01-18,21.97083333333333,231,-6.2,0.6,32.0,240.0
Toronto West,2024-01-19,16.05,327,-11.0,0.0,39.0,340.0
Toronto West,2024-01-20,10.720833333333333,326,-11.6,0.0,51.0,290.0
Toronto West,2024-01-21,11.9625,235,-6.8,0.0,36.0,250.0
Toronto West,2024-01-22,15.139130434782608,282,-4.4,0.6,40.0,220.0
Toronto West,2024-01-23,19.604166666666668,164,0.2,7.2,45.354904041795905,240.82766666389446
Toronto West,2024-01-24,18.404166666666665,95,1.1,8.2,46.05715340342718,234.91153844849828
Toronto West,2024-01-25,18.791666666666668,160,2.3,0.2,43.6865886495211,247.91696290155033
Toronto West,2024-01-26,17.7,34,2.7,21.8,45.0,350.0
Toronto West,2024-01-27,13.9,7,2.0,0.0,46.7797668578307,236.8389658433582
Toronto West,2024-01-28,9.3375,28,1.8,0.0,31.0,30.0
Toronto West,2024-01-29,14.860869565217389,49,1.0,0.0,36.0,340.0
Toronto West,2024-01-30,8.745833333333334,70,0.9,0.0,33.0,140.0
Toronto West,2024-01-31,18.370833333333334,91,3.3,0.0,36.0,230.0
Toronto West,2024-02-01,16.6125,211,3.3,0.0,37.0,230.0
Toronto West,2024-02-02,9.929166666666667,179,0.1,0.0,40.0,340.0
Toronto West,2024-02-03,19.2625,160,-0.9,0.0,44.24327760578748,249.0097153792057
Toronto West,2024-02-04,14.0,170,-1.3,0.0,47.75311622228606,246.80207450975348
Toronto West,2024-02-05,19.1,260,0.2,0.0,44.10040674789803,254.410429346208
Toronto West,2024-02-06,21.204166666666666,197,-0.4,0.0,42.874480068304514,252.07560714867807
Toronto West,2024-02-07,28.912500000000005,155,1.0,0.0,37.48577886842764,253.6158567587274
Toronto West,2024-02-08,22.758333333333336,165,3.1,0.0,40.862301881404804,250.42939726752442
Toronto West,2024-02-09,14.116666666666665,182,8.9,0.9,61.0,240.0
Toronto West,2024-02-10,10.616666666666667,187,6.2,0.0,42.0,300.0
Toronto West,2024-02-11,6.3875,183,1.7,0.0,39.0,300.0
Toronto West,2024-02-12,15.421739130434782,168,1.2,0.0,46.128279160977215,246.97558775455468
Toronto West,2024-02-13,21.379166666666663,163,-0.2,0.2,54.0,300.0
Toronto West,2024-02-14,17.125,163,-4.2,0.0,40.0,320.0
Toronto West,2024-02-15,21.337500000000002,66,-2.8,6.6,72.0,300.0
Toronto West,2024-02-16,13.795833333333334,173,-2.8,0.0,62.0,280.0
Toronto West,2024-02-17,8.1875,168,-6.4,0.2,49.0,280.0
Toronto West,2024-02-18,6.708333333333333,141,-3.6,1.0,64.0,310.0
Toronto West,2024-02-19,12.130434782608695,111,-6.7,0.0,43.0,340.0
Toronto West,2024-02-20,23.333333333333332,136,-2.7,0.0,42.11481356245504,250.18942467827
Toronto West,2024-02-21,20.72083333333333,225,3.6,0.0,42.07172518439476,252.65297973231654
Toronto West,2024-02-22,26.408333333333335,232,5.7,0.0,37.81783213914743,255.7382880944608
Toronto West,2024-02-23,21.741666666666664,233,1.3,0.0,52.0,340.0
Toronto West,2024-02-24,10.170833333333334,69,-8.5,0.0,42.0,360.0
Toronto West,2024-02-25,10.616666666666667,231,-0.6,0.0,46.0,200.0
Toronto West,2024-02-26,17.613043478260867,394,3.8,0.0,44.12497529300284,260.557700888574
Toronto West,2024-02-27,19.9,557,4.9,16.8,37.0,150.0
Toronto West,2024-02-28,7.320833333333333,720,5.4,7.9,90.0,310.0
Toronto West,2024-02-29,11.966666666666669,571,-4.7,0.0,59.0,280.0
Toronto West,2024-03-01,15.0375,249,2.5,0.0,39.0,230.0
Toronto West,2024-03-02,14.8375,282,5.5,0.0,45.36059177437901,252.3516821109939
Toronto West,2024-03-03,11.745833333333332,225,6.6,0.0,47.00471634780263,247.2207749159832
Toronto West,2024-03-04,12.69090909090909,224,10.1,0.0,45.40474966756835,247.0149455968399
Toronto West,2024-03-05,16.770833333333332,565,10.7,1.5,36.0,350.0
Toronto West,2024-03-06,10.628571428571428,216,5.6,0.0,40.0,20.0
Toronto West,2024-03-07,14.066666666666668,259,5.7,0.0,31.0,20.0
Toronto West,2024-03-08,10.0,255,5.6,1.0,33.0,100.0
Toronto West,2024-03-09,8.470833333333333,220,5.8,10.7,49.0,200.0
Toronto West,2024-03-10,5.104545454545455,208,0.8,1.5,65.0,280.0
Toronto West,2024-03-11,15.543478260869565,235,3.5,0.0,59.0,310.0
Toronto West,2024-03-12,28.150000000000002,305,6.3,0.0,36.572526292710094,260.7276466387277
Toronto West,2024-03-13,24.8125,225,12.8,0.0,40.0,310.0
Toronto West,2024-03-14,27.116666666666664,144,6.9,19.8,33.0,50.0
Toronto West,2024-03-15,13.299999999999999,284,6.2,0.0,37.0,360.0
Toronto West,2024-03-16,9.420833333333334,307,4.4,2.0,75.0,290.0
Toronto West,2024-03-17,6.7250000000000005,255,2.3,2.4,60.0,290.0
Toronto West,2024-03-18,12.160869565217391,285,0.1,0.4,50.0,300.0
Toronto West,2024-03-19,14.066666666666668,262,-0.4,1.6,51.0,260.0
Toronto West,2024-03-20,11.9375,271,-2.2,1.4,74.0,290.0
Toronto West,2024-03-21,14.799999999999999,163,-4.7,0.0,53.0,320.0
Toronto West,2024-03-22,20.179166666666667,140,-5.8,9.0,31.0,110.0
Toronto West,2024-03-23,10.049999999999999,172,-2.9,0.0,51.0,330.0
Toronto West,2024-03-24,10.950000000000001,150,-3.6,0.0,36.0,90.0
Toronto West,2024-03-25,6.439130434782609,167,4.4,0.0,39.0,60.0
Toronto West,2024-03-26,13.025,173,7.6,5.1,40.0,120.0
Toronto West,2024-03-27,9.85,181,6.4,0.3,45.0,220.0
Toronto West,2024-03-28,14.35,177,4.4,0.0,40.0,260.0
Toronto West,2024-03-29,11.620833333333332,177,2.4,0.0,49.0,290.0
Toronto West,2024-03-30,12.975,179,1.4,0.0,38.0,340.0
Toronto West,2024-03-31,6.754166666666666,194,6.0,0.0,32.0,330.0
Toronto West,2024-04-01,13.856521739130438,159,6.5,0.0,41.0,10.0
Toronto West,2024-04-02,4.754166666666667,182,6.2,7.1,71.0,110.0
Toronto West,2024-04-03,6.075,19,3.8,32.0,62.0,90.0
Toronto West,2024-04-04,11.1,37,1.8,1.2,44.0,60.0
Toronto West,2024-04-05,9.670833333333334,45,3.2,0.2,51.0,320.0
Toronto West,2024-04-06,5.587500000000001,229,8.1,0.0,51.0,10.0
Toronto West,2024-04-07,12.383333333333333,269,8.8,0.0,45.99947404038257,249.65726967573528
Toronto West,2024-04-08,22.87391304347826,282,8.9,0.0,39.221100670434105,256.0660142514064
Toronto West,2024-04-09,29.090476190476195,267,11.6,0.0,42.0,340.0
Toronto West,2024-04-10,17.158333333333335,237,13.6,0.0,35.0,300.0
Toronto West,2024-04-11,9.3375,235,11.3,33.8,37.0,70.0
Toronto West,2024-04-12,10.9375,323,8.6,13.2,67.0,290.0
Toronto West,2024-04-13,9.283333333333333,255,7.8,0.0,75.0,300.0
Toronto West,2024-04-14,11.725,259,11.2,6.4,44.0,360.0
Toronto West,2024-04-15,13.817391304347826,264,10.5,0.0,61.0,310.0
Toronto West,2024-04-16,16.3,240,11.3,0.0,42.750264354020395,249.65624026957602
Toronto West,2024-04-17,6.536363636363637,307,6.9,12.7,61.0,80.0
Toronto West,2024-04-18,15.570833333333333,395,10.5,0.0,46.0,270.0
Toronto West,2024-04-19,12.450000000000001,291,10.0,1.4,55.0,270.0
Toronto West,2024-04-20,8.125,383,5.6,0.0,56.0,280.0
Toronto West,2024-04-21,8.1625,344,5.8,0.0,53.0,290.0
Toronto West,2024-04-22,11.48695652173913,299,6.5,0.0,36.0,160.0
Toronto West,2024-04-23,10.166666666666666,254,12.4,0.4,70.0,220.0
Toronto West,2024-04-24,12.433333333333332,209,5.1,0.0,48.0,340.0
Toronto West,2024-04-25,12.695833333333335,316,3.2,0.0,47.41287877145481,253.56200929011158
Toronto West,2024-04-26,13.445833333333335,368,6.1,0.0,42.0,100.0
Toronto West,2024-04-27,8.383333333333333,58,10.6,6.4,49.39073341169002,227.67351527482384
Toronto West,2024-04-28,8.945833333333333,186,16.3,5.0,41.0,240.0
Toronto West,2024-04-29,6.665217391304348,313,10.8,12.5,48.0,270.0
Toronto West,2024-04-30,13.945833333333335,304,12.3,3.2,44.753792132430476,248.10923279411193
Toronto West,2024-05-01,13.041666666666666,221,11.8,0.0,38.0,360.0
Toronto West,2024-05-02,10.45,224,15.3,0.0,37.0,320.0
Toronto West,2024-05-03,12.629166666666668,295,13.8,3.1,36.0,80.0
Toronto West,2024-05-04,7.970833333333334,259,17.0,0.0,35.0,90.0
Toronto West,2024-05-05,7.491666666666667,261,14.9,3.5,48.21692861365227,241.32015376299273
Toronto West,2024-05-06,11.652173913043478,246,14.1,0.0,32.0,330.0
Toronto West,2024-05-07,9.279166666666667,281,13.8,16.8,38.0,110.0
Toronto West,2024-05-08,9.200000000000001,310,14.9,1.0,72.0,270.0
Toronto West,2024-05-09,10.216666666666667,298,12.3,0.0,46.42330991928447,249.47350929168266
Toronto West,2024-05-10,9.991666666666667,335,13.5,0.0,46.25225042076257,251.23258343453963
Toronto West,2024-05-11,6.104166666666667,306,12.4,0.6,41.0,210.0
Toronto West,2024-05-12,5.258333333333334,228,14.4,0.0,34.0,330.0
Toronto West,2024-05-13,11.830434782608696,284,17.5,0.9,44.0,210.0
Toronto West,2024-05-14,17.712500000000002,285,15.9,0.3,40.63554602363513,251.76697164957355
Toronto West,2024-05-15,10.554166666666665,167,15.9,0.0,45.10360640275605,241.5138168066067
Toronto West,2024-05-16,11.029166666666667,263,15.7,0.0,44.91538197042789,247.27785192621843
Toronto West,2024-05-17,13.925000000000002,370,16.9,3.4,43.55307200542855,250.75571545568144
Toronto West,2024-05-18,7.583333333333333,379,17.1,0.0,46.813036423605766,251.75341301959693
Toronto West,2024-05-19,10.966666666666669,275,18.0,0.0,44.31240658667727,247.49306012657627
Toronto West,2024-05-20,10.547826086956523,241,21.4,0.8,53.0,270.0
Toronto West,2024-05-21,13.633333333333335,373,23.4,0.0,55.0,250.0
Toronto West,2024-05-22,8.286956521739132,400,23.8,0.0,58.0,210.0
Toronto West,2024-05-23,13.4625,309,20.2,0.0,46.0,240.0
Toronto West,2024-05-24,12.925000000000002,207,19.7,0.0,50.0,300.0
Toronto West,2024-05-25,8.220833333333333,196,16.1,6.4,32.0,100.0
Toronto West,2024-05-26,6.079166666666666,241,16.9,5.4,51.0,100.0
Toronto West,2024-05-27,6.2043478260869565,275,20.3,26.0,63.0,210.0
Toronto West,2024-05-28,12.983333333333333,280,17.2,8.6,44.0,310.0
Toronto West,2024-05-29,9.416666666666666,254,14.6,0.0,44.0,330.0
Toronto West,2024-05-30,11.299999999999999,245,13.4,0.0,41.0,310.0
Toronto West,2024-05-31,16.12608695652174,222,16.3,0.0,35.0,290.0
Toronto West,2024-06-01,16.0625,105,17.6,0.0,41.03435830187662,240.6468993201912
Toronto West,2024-06-02,12.324999999999998,223,16.3,7.0,45.48018903741776,237.43399785641037
Toronto West,2024-06-03,9.021739130434783,340,19.6,0.0,45.15402631012162,249.8392256433531
Toronto West,2024-06-04,14.058333333333335,458,21.1,0.0,41.56001088253865,259.0082590960679
Toronto West,2024-06-05,9.483333333333333,576,21.7,3.2,39.0,210.0
Toronto West,2024-06-06,10.049999999999999,404,21.1,0.8,59.0,230.0
Toronto West,2024-06-07,9.141666666666666,258,16.6,3.9,52.0,290.0
Toronto West,2024-06-08,6.391666666666667,250,16.8,4.2,58.0,280.0
Toronto West,2024-06-09,5.358333333333333,197,14.8,2.8,53.0,310.0
Toronto West,2024-06-10,7.9173913043478255,238,13.8,0.0,39.0,300.0
Toronto West,2024-06-11,8.933333333333332,259,14.6,0.0,46.574328247492815,246.1216155142377
Toronto West,2024-06-12,9.154166666666667,240,16.5,0.0,34.0,140.0
Toronto West,2024-06-13,9.130434782608695,258,23.5,0.7,64.0,220.0
Toronto West,2024-06-14,10.108333333333333,275,19.4,0.0,42.0,340.0
Toronto West,2024-06-15,6.8374999999999995,248,17.7,0.0,40.0,350.0
Toronto West,2024-06-16,5.820833333333333,240,17.2,0.0,31.0,120.0
Toronto West,2024-06-17,10.528571428571428,269,23.0,0.0,53.0,230.0
Toronto West,2024-06-18,7.329166666666666,313,26.9,8.2,64.0,330.0
Toronto West,2024-06-19,12.258333333333333,272,28.7,0.5,62.0,270.0
Toronto West,2024-06-20,13.658333333333333,219,25.5,50.8,70.0,270.0
Toronto West,2024-06-21,8.291666666666666,111,23.1,7.6,46.219546341980944,226.8837072157728
Toronto West,2024-06-22,6.670833333333334,230,22.4,0.5,32.0,110.0
Toronto West,2024-06-23,3.9583333333333335,237,22.6,0.7,73.0,280.0
Toronto West,2024-06-24,9.23913043478261,231,22.9,0.0,47.0,330.0
Toronto West,2024-06-25,11.300000000000002,295,21.8,0.0,58.0,230.0
Toronto West,2024-06-26,15.166666666666666,272,22.5,6.7,51.0,270.0
Toronto West,2024-06-27,8.012500000000001,234,17.3,0.0,39.0,10.0
Toronto West,2024-06-28,9.158333333333333,212,16.4,0.0,45.890029619639705,243.22613655671006
Toronto West,2024-06-29,8.133333333333333,62,22.6,15.9,48.0,260.0
Toronto West,2024-06-30,3.475,218,17.7,0.6,52.0,320.0
Toronto West,2024-07-01,6.673913043478261,188,17.6,0.0,42.0,20.0
Toronto West,2024-07-02,8.795238095238094,198,18.8,0.0,33.0,120.0
Toronto West,2024-07-03,9.65,215,24.8,0.0,55.0,210.0
Toronto West,2024-07-04,15.666666666666666,215,24.7,0.0,32.0,260.0
Toronto West,2024-07-05,13.654166666666667,212,24.1,2.7,35.0,210.0
Toronto West,2024-07-06,10.8125,217,23.2,0.0,42.0,270.0
Toronto West,2024-07-07,5.4375,219,22.9,0.0,46.45201678661695,240.37331774319586
Toronto West,2024-07-08,10.030434782608696,278,23.6,0.0,43.332697388136005,246.09849415996817
Toronto West,2024-07-09,13.770833333333334,245,25.0,0.0,35.0,220.0
Toronto West,2024-07-10,10.695833333333333,249,20.7,46.1,42.0,60.0
Toronto West,2024-07-11,9.975,274,22.9,3.1,34.0,350.0
Toronto West,2024-07-12,12.654166666666667,334,22.7,4.0,31.0,300.0
Toronto West,2024-07-13,9.195833333333333,226,22.6,0.0,44.12022592753892,242.87272174998392
Toronto West,2024-07-14,8.220833333333333,229,23.8,6.6,65.0,240.0
Toronto West,2024-07-15,11.652173913043478,237,23.9,25.1,31.0,230.0
Toronto West,2024-07-16,11.225,284,24.1,97.8,72.0,190.0
Toronto West,2024-07-17,10.633333333333333,287,22.4,0.0,35.0,350.0
Toronto West,2024-07-18,8.633333333333333,274,18.5,0.0,43.0,320.0
Toronto West,2024-07-19,11.770833333333334,306,19.1,0.0,43.50280106459446,249.48715322793163
Toronto West,2024-07-20,10.875,237,21.3,0.0,31.0,320.0
Toronto West,2024-07-21,8.470833333333333,220,22.7,0.0,31.0,350.0
Toronto West,2024-07-22,9.334782608695653,279,22.1,0.3,44.2743413900727,245.71223812521797
Toronto West,2024-07-23,9.975,283,23.5,0.3,43.468249974755,246.02269232516517
Toronto West,2024-07-24,10.125,301,21.6,22.0,53.0,240.0
Toronto West,2024-07-25,8.966666666666667,356,20.3,0.0,43.0,330.0
Toronto West,2024-07-26,9.466666666666667,269,20.5,0.0,44.567442232578955,245.86580806606383
Toronto West,2024-07-27,8.541666666666666,270,21.5,0.0,44.880998675856496,245.232405469743
Toronto West,2024-07-28,9.354166666666666,222,22.9,0.0,43.93077475285375,242.67401737980643
Toronto West,2024-07-29,12.169565217391304,224,23.7,0.0,41.891885793663405,244.16308130663538
Toronto West,2024-07-30,4.0125,272,25.9,7.4,41.0,140.0
Toronto West,2024-07-31,11.887499999999998,312,26.7,0.0,39.0,280.0
Toronto West,2024-08-01,12.545833333333334,270,25.4,1.3,41.493907819726616,245.1519695914459
Toronto West,2024-08-02,9.0875,337,25.8,0.0,43.355180980638664,248.53270716418032
Toronto West,2024-08-03,9.2125,226,25.1,0.0,32.0,300.0
Toronto West,2024-08-04,7.220833333333332,226,23.8,0.0,38.0,310.0
Toronto West,2024-08-05,8.891304347826088,196,23.2,0.3,43.0,10.0
Toronto West,2024-08-06,10.129166666666668,206,18.3,2.1,45.20150484810293,240.60100423006935
Toronto West,2024-08-07,8.141666666666666,194,18.9,0.0,41.0,70.0
Toronto West,2024-08-08,8.270833333333334,214,21.5,0.0,45.019540059352636,241.87426648398036
Toronto West,2024-08-09,9.391666666666667,221,21.7,10.8,45.0,310.0
Toronto West,2024-08-10,7.179166666666667,213,19.0,0.0,49.0,280.0
Toronto West,2024-08-11,5.420833333333333,213,18.1,0.7,55.0,280.0
Toronto West,2024-08-12,10.81304347826087,238,19.2,0.0,40.0,320.0
Toronto West,2024-08-13,9.704166666666667,253,20.3,0.0,44.46083853129754,245.1208846115996
Toronto West,2024-08-14,10.758333333333333,241,21.9,0.0,43.321271334594,244.70650494809342
Toronto West,2024-08-15,11.625,272,22.4,0.0,42.64119826524247,246.84782879053
Toronto West,2024-08-16,10.762500000000001,284,21.2,2.7,44.15927124368285,244.14529916199479
Toronto West,2024-08-17,5.483333333333333,210,22.3,128.3,61.0,240.0
Toronto West,2024-08-18,5.372727272727273,248,21.4,21.7,53.0,360.0
Toronto West,2024-08-19,5.578260869565218,161,14.9,0.6,53.0,350.0
Toronto West,2024-08-20,8.395833333333334,30,15.8,0.0,50.0,360.0
Toronto West,2024-08-21,11.633333333333333,209,16.6,0.0,51.0,340.0
Toronto West,2024-08-22,15.649999999999999,207,17.9,0.0,32.0,320.0
Toronto West,2024-08-23,17.2625,202,19.5,0.0,39.78521957032478,246.4462414504959
Toronto West,2024-08-24,13.229166666666666,207,20.3,0.0,42.16051072049622,244.40302736623815
Toronto West,2024-08-25,9.229166666666666,214,22.2,0.0,44.20437685715111,242.2900300492883
Toronto West,2024-08-26,15.256521739130434,210,23.0,0.0,40.0925294902689,245.1870923768619
Toronto West,2024-08-27,11.483333333333334,221,26.4,0.0,45.0,250.0
Toronto West,2024-08-28,10.358333333333334,218,21.4,0.2,31.0,300.0
Toronto West,2024-08-29,8.429166666666665,197,12.825140849090612,0.0,47.36161940404279,242.63139906953722
Toronto West,2024-08-30,11.316666666666668,214,21.0,6.7,41.0,270.0
Toronto West,2024-08-31,11.529166666666667,215,22.1,6.4,33.0,260.0
Toronto West,2024-09-01,5.791666666666667,219,19.9,0.0,51.0,310.0
Toronto West,2024-09-02,6.569565217391304,210,15.3,0.0,49.0,320.0
Toronto West,2024-09-03,15.237499999999999,197,16.3,0.0,41.9925602747323,245.702492658086
Toronto West,2024-09-04,15.3125,201,18.2,0.0,41.408863724746254,245.5905141150217
Toronto West,2024-09-05,13.629166666666668,195,20.1,0.0,32.0,110.0
Toronto West,2024-09-06,9.308333333333332,219,18.8,2.3,36.0,360.0
Toronto West,2024-09-07,3.9708333333333337,205,12.1,0.2,57.0,310.0
Toronto West,2024-09-08,7.0375000000000005,201,12.9,0.0,59.0,280.0
Toronto West,2024-09-09,15.356521739130434,205,16.6,2.4,44.0,320.0
Toronto West,2024-09-10,14.425000000000002,198,16.4,0.0,42.48828520512073,245.29568456905935
Toronto West,2024-09-11,18.654166666666665,196,17.4,0.0,39.4795596972562,247.29408697590014
Toronto West,2024-09-12,21.349999999999998,197,19.1,0.0,37.26229929660863,248.4847261312967
Toronto West,2024-09-13,20.433333333333334,201,20.4,0.0,37.48708369884254,247.93278381806616
Toronto West,2024-09-14,15.191666666666668,205,20.2,0.0,40.923265031914625,245.3745401399196
Toronto West,2024-09-15,13.808333333333332,209,21.7,0.0,41.39260519790477,244.57777839622287
Toronto West,2024-09-16,19.730434782608697,204,21.7,0.0,37.57403027898006,247.4858118148376
Toronto West,2024-09-17,20.337500000000002,136,20.5,0.0,37.4793426707763,244.18252909459622
Toronto West,2024-09-18,19.679166666666667,219,19.9,0.0,38.12615929034176,248.66717592057282
Toronto West,2024-09-19,16.804166666666664,326,20.5,0.0,39.87672470340354,253.0906294111246
Toronto West,2024-09-20,14.654166666666667,432,20.0,0.0,41.47087941293675,258.05795441126463
Toronto West,2024-09-21,12.904166666666669,360,21.5,25.8,48.00630190142786,222.66972789872233
Toronto West,2024-09-22,8.833333333333334,288,19.6,0.7,45.401752023502745,245.95941481774813
Toronto West,2024-09-23,6.75,216,19.4,47.8,57.48610707169325,185.89912337944628
Toronto West,2024-09-24,5.379166666666667,144,17.9,15.2,31.0,120.0
Toronto West,2024-09-25,8.583333333333334,208,20.6,2.6,41.0,190.0
Toronto West,2024-09-26,17.133333333333336,181,19.4,0.0,31.0,350.0
Toronto West,2024-09-27,11.791666666666666,123,17.8,0.0,43.740636200229055,239.31923388697805
Toronto West,2024-09-28,5.220833333333333,200,20.3,1.5,34.0,70.0
Toronto West,2024-09-29,5.428571428571429,215,20.7,0.0,47.077637251773886,240.54123635889658
Toronto West,2024-09-30,12.096448629398044,191,19.3,0.0,33.0,70.0
Toronto West,2024-10-01,8.325,229,16.5,9.9,56.0,340.0
Toronto West,2024-10-02,16.2,254,14.5,0.0,35.0,350.0
Toronto West,2024-10-03,18.413636363636364,286,16.2,0.0,31.0,250.0
Toronto West,2024-10-04,18.787499999999998,320,15.8,0.6,40.061957935032126,254.01297681450572
Toronto West,2024-10-05,11.791666666666666,280,12.9,0.0,45.22737629211924,249.18859768746026
Toronto West,2024-10-06,6.054166666666667,239,17.2,0.0,48.0,280.0
Toronto West,2024-10-07,13.319999999999999,198,13.1,1.1,46.0,300.0
Toronto West,2024-10-08,17.595833333333335,169,9.9,1.8,44.0,320.0
Toronto West,2024-10-09,16.709090909090907,176,8.8,1.0,55.0,340.0
Toronto West,2024-10-10,12.475000000000001,182,9.9,0.0,37.0,330.0
Toronto West,2024-10-11,15.241666666666665,188,13.1,0.0,49.0,290.0
Toronto West,2024-10-12,6.375,176,12.3,0.0,49.0,340.0
Toronto West,2024-10-13,10.266666666666667,163,9.8,0.6,36.0,50.0
Toronto West,2024-10-14,13.181172366549013,150,7.4,0.0,53.0,360.0
Toronto West,2024-10-15,11.410526315789474,137,6.6,0.0,49.0,320.0
Toronto West,2024-10-16,13.958333333333334,215,6.4,0.0,40.0,320.0
Toronto West,2024-10-17,19.554166666666664,215,7.8,0.0,41.628376398235915,250.65741272469364
Toronto West,2024-10-18,22.952173913043477,82,10.1,0.0,38.70361697534084,244.48851661443388
Toronto West,2024-10-19,18.462500000000002,111,11.4,0.0,41.2465954371192,243.46103643516807
Toronto West,2024-10-20,14.804166666666665,141,13.9,0.0,44.0,250.0
Toronto West,2024-10-21,26.51875,170,19.2,0.0,36.0,260.0
Toronto West,2024-10-22,25.795833333333334,199,17.0,0.0,34.99354919446764,251.39162789175737
Toronto West,2024-10-23,11.095833333333333,147,14.4,0.0,48.0,310.0
Toronto West,2024-10-24,15.487499999999999,180,7.6,0.0,44.28263777026896,246.50663446829492
Toronto West,2024-10-25,17.923015873015874,178,7.6,0.2,42.75779647989773,247.4705490716753
Toronto West,2024-10-26,11.517428921455398,187,7.1,0.0,61.0,300.0
Toronto West,2024-10-27,16.866666666666664,178,6.1,0.0,40.0,270.0
Toronto West,2024-10-28,13.147619047619045,170,7.1,0.0,36.0,110.0
Toronto West,2024-10-29,20.90833333333333,179,8.9,13.8,43.56608356359507,233.05598026571707
Toronto West,2024-10-30,10.083333333333334,205,18.6,0.0,55.0,230.0
Toronto West,2024-10-31,7.375,206,19.2,0.5,61.0,210.0
Toronto West,2024-11-01,9.112499999999999,319,9.7,0.0,64.0,270.0
Toronto West,2024-11-02,14.324999999999998,314,5.0,0.0,45.85265321099428,253.9912228419848
Toronto West,2024-11-03,10.825000000000001,309,5.1,0.0,36.0,100.0
Toronto West,2024-11-04,10.965217391304348,304,13.3,0.0,42.0,100.0
Toronto West,2024-11-05,11.970833333333333,300,19.7,0.0,62.0,220.0
Toronto West,2024-11-06,14.158333333333331,280,16.3,0.6,53.0,250.0
Toronto West,2024-11-07,14.083333333333334,218,10.2,0.0,40.0,340.0
Toronto West,2024-11-08,13.5375,321,8.5,0.0,60.0,300.0
Toronto West,2024-11-09,15.266666666666666,252,4.0,0.0,45.48948068679439,251.15872658241963
Toronto West,2024-11-10,16.23333333333333,234,8.6,10.5,63.0,270.0
Toronto West,2024-11-11,10.68695652173913,216,7.7,1.8,72.0,310.0
